i	mean	lower	upper	substrate	dt
6	0.160274022297322	0.135672440737981	0.184875603856663	hacol	30
7	0.128612871508969	0.102652424792939	0.154573318224998	hacol	35
8	0.1400478926256	0.113224658905042	0.166871126346158	hacol	40
9	0.0784504662496347	0.0502573156939374	0.106643616805332	hacol	45
10	0.0872557394710829	0.0585464180231521	0.115965060919014	hacol	50
11	0.148764186836511	0.118689998393491	0.178838375279531	hacol	55
12	0.116939674977552	0.0857369360930999	0.148142413862004	hacol	60
13	0.0785546197189303	0.0459832285459267	0.111126010891934	hacol	65
14	0.106648206487131	0.0732724552290105	0.140023957745251	hacol	70
15	0.082910702066618	0.0476702953642212	0.118151108769015	hacol	75
16	0.0353798861609447	-0.00131597135781077	0.0720757436797002	hacol	80
17	0.103945140529811	0.0652498112759652	0.142640469783656	hacol	85
18	0.0507231290676072	0.00916493206340248	0.0922813260718119	hacol	90
19	0.0689347268146719	0.0228888898538379	0.114980563775506	hacol	95
20	0.0372981139431971	-0.0121822543400142	0.0867784822264085	hacol	100
21	0.0774925720484713	0.023268642191913	0.13171650190503	hacol	105
22	0.10420663237454	0.0386063100479878	0.169806954701093	hacol	110
23	0.00116602473535059	-0.074269273160564	0.0766013226312652	hacol	115
24	0.230951320816718	0.123705624254857	0.338197017378578	hacol	120
1	1	1	1	hafn	5
2	0.584342568980508	0.565674438980189	0.603010698980826	hafn	10
3	0.486582814878639	0.465605223192893	0.507560406564385	hafn	15
4	0.447181898523884	0.425677188732353	0.468686608315414	hafn	20
5	0.415746472389697	0.393544657469778	0.437948287309615	hafn	25
6	0.408446306344266	0.385945527955506	0.430947084733026	hafn	30
7	0.400594601258081	0.377464808822171	0.423724393693991	hafn	35
8	0.385654399993601	0.361884927593002	0.409423872394201	hafn	40
9	0.376031275569395	0.351656024684442	0.400406526454348	hafn	45
10	0.343881992757918	0.317711041688473	0.370052943827363	hafn	50
11	0.33121254398342	0.304145299574466	0.358279788392374	hafn	55
12	0.355570841157375	0.327408040636921	0.383733641677829	hafn	60
