i	mean	lower	upper	substrate	dt
13	0.109499014280165	0.050262770812652	0.168735257747679	glass	65
14	0.205041683268186	0.143180036815531	0.266903329720841	glass	70
15	0.160902906963328	0.095417678373157	0.2263881355535	glass	75
16	0.0451755911226828	-0.026665298154543	0.117016480399909	glass	80
17	0.0461220969570179	-0.0313359303859906	0.123580124300026	glass	85
18	0.119247375026745	0.0325149068648396	0.205979843188651	glass	90
19	0.099965513079622	0.013320968150722	0.186610058008522	glass	95
20	-0.0456440477023997	-0.13449104817631	0.0432029527715103	glass	100
21	-0.195656555485187	-0.294590103278416	-0.0967230076919572	glass	105
22	-0.142017044072311	-0.260840846653068	-0.0231932414915537	glass	110
23	-0.163395347735692	-0.344742721489729	0.0179520260183446	glass	115
24	-0.136578064297894	-0.501962524072291	0.228806395476502	glass	120
