i	mean	lower	upper	substrate	dt
21	0.0692840338865624	-0.0153518166693173	0.153919884442442	30kpafn	105
1	1	1	1	hacol	5
2	0.517094651959713	0.49646415482632	0.537725149093105	hacol	10
3	0.330062796840975	0.306596783665607	0.353528810016342	hacol	15
4	0.25929430125175	0.234607186519048	0.283981415984452	hacol	20
5	0.213537617586631	0.187742940077883	0.239332295095379	hacol	25
6	0.197904232560865	0.171802695050471	0.224005770071259	hacol	30
7	0.14485786058452	0.117675918233832	0.172039802935208	hacol	35
8	0.121614843117162	0.0933807970251214	0.149848889209202	hacol	40
9	0.0791216898745372	0.0498374877677429	0.108405891981332	hacol	45
10	0.0528494139980238	0.0222000964551719	0.0834987315408757	hacol	50
11	0.027580111632876	-0.00469195687746854	0.0598521801432206	hacol	55
12	0.040107109719438	0.00738828606305473	0.0728259333758213	hacol	60
13	-0.0194168714826271	-0.0551901154213471	0.016356372456093	hacol	65
14	-0.0223727243556011	-0.0598080068574994	0.0150625581462973	hacol	70
15	0.0283253554486297	-0.0116585406049979	0.0683092515022574	hacol	75
16	0.119977435972507	0.0753148020754936	0.164640069869521	hacol	80
17	0.147350404400568	0.100180217644425	0.194520591156712	hacol	85
18	-0.0498491867061915	-0.104644217538153	0.00494584412577008	hacol	90
19	-0.0925418752040209	-0.15636392912409	-0.0287198212839517	hacol	95
20	-0.154894995522585	-0.230253527384772	-0.0795364636603974	hacol	100
21	-0.144168621831124	-0.25509118414521	-0.0332460595170373	hacol	105
1	1	1	1	hafn	5
2	0.568975815693678	0.549336544182948	0.588615087204408	hafn	10
3	0.36785723056014	0.344591224548797	0.391123236571483	hafn	15
4	0.273803614238638	0.248966976410867	0.29864025206641	hafn	20
5	0.246665964500215	0.221433660982634	0.271898268017796	hafn	25
6	0.238425523610699	0.212411391978165	0.264439655243234	hafn	30
7	0.213754970588866	0.187197972429874	0.240311968747858	hafn	35
8	0.214818333537228	0.187686690862998	0.241949976211458	hafn	40
9	0.219270561385666	0.190199414934414	0.248341707836918	hafn	45
10	0.220817764531175	0.191629804375256	0.250005724687093	hafn	50
11	0.175808314804792	0.143466801931213	0.20814982767837	hafn	55
12	0.108989610370361	0.0745845011647408	0.143394719575981	hafn	60
13	0.0720194784024058	0.0357903638216208	0.108248592983191	hafn	65
14	0.0555153665286701	0.0163341419254178	0.0946965911319224	hafn	70
15	0.0935854652103702	0.0518768543247782	0.135294076095962	hafn	75
16	0.122830036441093	0.0779645047714278	0.167695568110758	hafn	80
17	0.0319591270652286	-0.0190252446042167	0.0829434987346739	hafn	85
18	0.0466662930978362	-0.00851760023618272	0.101850186431855	hafn	90
19	-0.0892085851107456	-0.152383144043848	-0.0260340261776434	hafn	95
20	-0.0659498368229435	-0.145052312000254	0.0131526383543672	hafn	100
21	-0.22808492432168	-0.350763432874949	-0.105406415768412	hafn	105
1	1	1	1	glass	5
2	0.471464769962838	0.442232352443	0.500697187482677	glass	10
3	0.369567030710636	0.338828291489726	0.400305769931546	glass	15
4	0.270483504344039	0.238140885390243	0.302826123297834	glass	20
5	0.182066402122478	0.147899075615648	0.216233728629308	glass	25
6	0.120252613427411	0.0857282044172152	0.154777022437606	glass	30
7	0.066380160781835	0.0289700133253568	0.103790308238313	glass	35
8	0.0561225276195172	0.0168353838040843	0.0954096714349502	glass	40
9	0.010556897148093	-0.0279269778357698	0.0490407721319559	glass	45
10	0.00584207548045208	-0.0337101787321734	0.0453943296930776	glass	50
11	-0.0193610964872904	-0.0608888105923022	0.0221666176177214	glass	55
12	-0.0276556435119353	-0.0700845480057376	0.014773260981867	glass	60
13	0.0192726353540207	-0.028023397717892	0.0665686684259335	glass	65
14	0.0883701877321855	0.0345958534105587	0.142144522053812	glass	70
15	0.164007848283081	0.108745482829557	0.219270213736605	glass	75
16	0.228272198870091	0.168126823780904	0.288417573959279	glass	80
17	0.162610211244099	0.0927616015813533	0.232458820906844	glass	85
18	0.134413852691967	0.0587687511088566	0.210058954275077	glass	90
19	0.0526371664948593	-0.0359333689171666	0.141207701906885	glass	95
20	-0.0389075400546954	-0.155370568272063	0.0775554881626726	glass	100
21	-0.10384248335048	-0.247139888822549	0.0394549221215888	glass	105
