i	mean	lower	upper	substrate	dt
7	-0.0843461119566838	-0.128641605155179	-0.0400506187581891	hafn	35
8	-0.0048216816644322	-0.0535946657014859	0.0439513023726215	hafn	40
9	-0.0576462883853067	-0.106948890325653	-0.00834368644496066	hafn	45
10	0.0143464633445106	-0.0341865139206129	0.0628794406096342	hafn	50
11	-0.0193016185708744	-0.0690107269467156	0.0304074898049669	hafn	55
12	-0.0450941629004718	-0.0988664362318824	0.00867811043093872	hafn	60
13	-0.0711355349462506	-0.125772488291469	-0.0164985816010326	hafn	65
14	-0.162054392546815	-0.220201658520678	-0.103907126572952	hafn	70
15	0.0227304550344811	-0.0345477050443573	0.0800086151133194	hafn	75
16	0.100568367401977	0.0379906192039684	0.163146115599985	hafn	80
17	0.0270740943796544	-0.0370907669832134	0.0912389557425221	hafn	85
18	0.0111871992086591	-0.0618524000129232	0.0842267984302413	hafn	90
19	0.157879042249427	0.0814413233502124	0.234316761148642	hafn	95
20	0.141782204790466	0.0577589020045854	0.225805507576347	hafn	100
21	0.043821641417457	-0.0455531639904697	0.133196446825384	hafn	105
22	0.182323015498229	0.0617509427513292	0.302895088245128	hafn	110
23	-0.0133363285700826	-0.162054488751026	0.135381831610861	hafn	115
1	1	1	1	glass	5
2	0.435981396961898	0.401556364941439	0.470406428982356	glass	10
3	0.228600062052622	0.187548844676449	0.269651279428796	glass	15
4	0.0859933223638799	0.0441989034214391	0.127787741306321	glass	20
5	0.00286597188098075	-0.03935203191222	0.0450839756741815	glass	25
6	0.00867151375042511	-0.035466714942587	0.0528097424434372	glass	30
7	0.0386552678336075	-0.00959276581593331	0.0869033014831482	glass	35
8	0.106594357401185	0.0588173468018128	0.154371368000557	glass	40
9	0.102196474869885	0.0535746834765426	0.150818266263227	glass	45
10	0.109538590699086	0.0581752041437992	0.160901977254373	glass	50
11	0.0598693448332996	0.00737986060400447	0.112358829062595	glass	55
12	0.0727029466099466	0.017725553688257	0.127680339531636	glass	60
13	0.090558752956983	0.0360587384555452	0.145058767458421	glass	65
14	0.0570350207790621	-0.00422220974271734	0.118292251300841	glass	70
15	-0.0683817985956049	-0.129121930533015	-0.00764166665819435	glass	75
16	0.0608997209825573	-0.000888599970017973	0.122688041935133	glass	80
17	0.0115748768900492	-0.0506179739189488	0.0737677276990471	glass	85
18	0.17565563702522	0.108107688326169	0.24320358572427	glass	90
19	0.0204458726759865	-0.0593999753272186	0.100291720679192	glass	95
20	-0.00268152733342643	-0.0873507202847452	0.0819876656178923	glass	100
21	-0.0505143412079163	-0.151027125163378	0.0499984427475453	glass	105
22	0.0424119210611482	-0.0744874240095412	0.159311266131838	glass	110
23	0.0046419751374118	-0.140112489207345	0.149396439482169	glass	115
24	-0.0450547121355439	-0.218091020553716	0.127981596282628	glass	120
