cl_id	sub_id	circularity
A375	500Pa Coll	0.953
A375	500Pa Coll	0.962
A375	500Pa Coll	0.955
A375	500Pa Coll	0.586
A375	500Pa Coll	0.967
A375	500Pa Coll	0.729
A375	500Pa Coll	0.971
A375	500Pa Coll	0.933
A375	500Pa Coll	0.942
A375	500Pa Coll	0.971
A375	500Pa Coll	0.835
A375	500Pa Coll	0.924
A375	500Pa Coll	0.718
A375	500Pa Coll	0.647
A375	500Pa Coll	0.688
A375	500Pa Coll	0.945
A375	500Pa Coll	0.551
A375	500Pa Coll	0.969
A375	500Pa Coll	0.926
A375	500Pa Coll	0.945
A375	500Pa Coll	0.751
A375	500Pa Coll	0.965
A375	500Pa Coll	0.679
A375	500Pa Coll	0.968
A375	500Pa Coll	0.866
A375	500Pa Coll	0.956
A375	500Pa Coll	0.966
A375	500Pa Coll	0.957
A375	500Pa Coll	0.948
A375	500Pa Coll	0.967
A375	500Pa Coll	0.965
A375	500Pa Coll	0.97
A375	500Pa Coll	0.968
A375	500Pa Coll	0.948
A375	500Pa Coll	0.969
A375	500Pa Coll	0.97
A375	500Pa Coll	0.926
A375	500Pa Coll	0.947
A375	500Pa Coll	0.821
A375	500Pa Coll	0.965
A375	500Pa Coll	0.958
A375	500Pa Coll	0.969
A375	500Pa Coll	0.927
A375	500Pa Coll	0.959
A375	500Pa Coll	0.965
A375	500Pa Coll	0.959
A375	500Pa Coll	0.951
A375	500Pa Coll	0.977
A375	500Pa Coll	0.96
A375	500Pa Coll	0.969
A375	500Pa Coll	0.964
A375	500Pa Coll	0.967
A375	500Pa Coll	0.961
A375	500Pa Coll	0.968
A375	500Pa Coll	0.866
A375	500Pa Coll	0.954
A375	500Pa Coll	0.975
A375	500Pa Coll	0.861
A375	500Pa Coll	0.961
A375	500Pa Coll	0.784
A375	500Pa Coll	0.766
A375	500Pa Coll	0.791
A375	500Pa Coll	0.94
A375	500Pa Coll	0.978
A375	500Pa Coll	0.972
A375	500Pa Coll	0.965
A375	500Pa Coll	0.895
A375	500Pa Coll	0.936
A375	500Pa Coll	0.934
A375	500Pa Coll	0.975
A375	500Pa Coll	0.981
A375	500Pa Coll	0.951
A375	500Pa Coll	0.949
A375	500Pa Coll	0.879
A375	500Pa Coll	0.961
A375	500Pa Coll	0.956
A375	500Pa Coll	0.972
A375	500Pa Coll	0.949
A375	500Pa FN	0.971
A375	500Pa FN	0.966
A375	500Pa FN	0.972
A375	500Pa FN	0.8
A375	500Pa FN	0.962
A375	500Pa FN	0.925
A375	500Pa FN	0.885
A375	500Pa FN	0.97
A375	500Pa FN	0.679
A375	500Pa FN	0.773
A375	500Pa FN	0.909
A375	500Pa FN	0.965
A375	500Pa FN	0.965
A375	500Pa FN	0.964
A375	500Pa FN	0.945
A375	500Pa FN	0.927
A375	500Pa FN	0.963
A375	500Pa FN	0.954
A375	500Pa FN	0.975
A375	500Pa FN	0.969
A375	500Pa FN	0.898
A375	500Pa FN	0.937
A375	500Pa FN	0.668
A375	500Pa FN	0.965
A375	500Pa FN	0.843
A375	500Pa FN	0.975
A375	500Pa FN	0.956
A375	500Pa FN	0.961
A375	500Pa FN	0.902
A375	500Pa FN	0.952
A375	500Pa FN	0.979
A375	500Pa FN	0.797
A375	500Pa FN	0.97
A375	500Pa FN	0.713
A375	500Pa FN	0.969
A375	500Pa FN	0.975
A375	500Pa FN	0.959
A375	500Pa FN	0.957
A375	500Pa FN	0.969
A375	500Pa FN	0.974
A375	500Pa FN	0.948
A375	500Pa FN	0.946
A375	500Pa FN	0.957
A375	500Pa FN	0.954
A375	500Pa FN	0.954
A375	500Pa FN	0.524
A375	500Pa FN	0.976
A375	500Pa FN	0.973
A375	500Pa FN	0.764
A375	500Pa FN	0.943
A375	500Pa FN	0.958
A375	500Pa FN	0.973
A375	500Pa FN	0.957
A375	500Pa FN	0.66
A375	500Pa FN	0.972
A375	500Pa FN	0.944
A375	500Pa FN	0.63
A375	500Pa FN	0.806
A375	500Pa FN	0.873
A375	500Pa FN	0.799
A375	500Pa FN	0.743
A375	500Pa FN	0.866
A375	500Pa FN	0.935
A375	500Pa FN	0.976
A375	500Pa FN	0.959
A375	500Pa FN	0.971
A375	500Pa FN	0.978
A375	500Pa FN	0.975
A375	500Pa FN	0.88
A375	500Pa FN	0.924
A375	500Pa FN	0.846
A375	500Pa FN	0.96
A375	500Pa FN	0.966
A375	500Pa FN	0.802
A375	500Pa FN	0.895
A375	500Pa FN	0.943
A375	500Pa FN	0.929
A375	500Pa FN	0.896
A375	500Pa FN	0.976
A375	500Pa FN	0.955
A375	500Pa FN	0.967
A375	500Pa FN	0.847
A375	500Pa FN	0.969
A375	500Pa FN	0.674
A375	500Pa FN	0.573
A375	500Pa FN	0.968
A375	500Pa FN	0.858
A375	500Pa FN	0.743
A375	500Pa FN	0.609
A375	500Pa FN	0.911
A375	500Pa FN	0.907
A375	500Pa FN	0.965
A375	500Pa FN	0.961
A375	500Pa FN	0.845
A375	500Pa FN	0.948
A375	500Pa FN	0.944
A375	500Pa FN	0.698
A375	500Pa FN	0.869
A375	500Pa FN	0.89
A375	500Pa FN	0.959
A375	30kPa Coll	0.529
A375	30kPa Coll	0.633
A375	30kPa Coll	0.572
A375	30kPa Coll	0.371
A375	30kPa Coll	0.943
A375	30kPa Coll	0.407
A375	30kPa Coll	0.682
A375	30kPa Coll	0.946
A375	30kPa Coll	0.816
A375	30kPa Coll	0.866
A375	30kPa Coll	0.952
A375	30kPa Coll	0.961
A375	30kPa Coll	0.933
A375	30kPa Coll	0.666
A375	30kPa Coll	0.674
A375	30kPa Coll	0.567
A375	30kPa Coll	0.938
A375	30kPa Coll	0.901
A375	30kPa Coll	0.95
A375	30kPa Coll	0.534
A375	30kPa Coll	0.257
A375	30kPa Coll	0.778
A375	30kPa Coll	0.705
A375	30kPa Coll	0.347
A375	30kPa Coll	0.963
A375	30kPa Coll	0.8
A375	30kPa Coll	0.96
A375	30kPa Coll	0.823
A375	30kPa Coll	0.56
A375	30kPa Coll	0.584
A375	30kPa Coll	0.78
A375	30kPa Coll	0.914
A375	30kPa Coll	0.781
A375	30kPa Coll	0.965
A375	30kPa Coll	0.966
A375	30kPa Coll	0.677
A375	30kPa Coll	0.965
A375	30kPa Coll	0.965
A375	30kPa Coll	0.961
A375	30kPa Coll	0.606
A375	30kPa Coll	0.963
A375	30kPa Coll	0.626
A375	30kPa Coll	0.894
A375	30kPa Coll	0.773
A375	30kPa Coll	0.598
A375	30kPa Coll	0.831
A375	30kPa Coll	0.476
A375	30kPa Coll	0.958
A375	30kPa Coll	0.962
A375	30kPa Coll	0.521
A375	30kPa Coll	0.645
A375	30kPa Coll	0.59
A375	30kPa Coll	0.97
A375	30kPa Coll	0.632
A375	30kPa Coll	0.69
A375	30kPa Coll	0.584
A375	30kPa Coll	0.711
A375	30kPa Coll	0.646
A375	30kPa Coll	0.931
A375	30kPa Coll	0.368
A375	30kPa Coll	0.964
A375	30kPa Coll	0.959
A375	30kPa Coll	0.957
A375	30kPa Coll	0.733
A375	30kPa Coll	0.704
A375	30kPa Coll	0.787
A375	30kPa Coll	0.43
A375	30kPa Coll	0.608
A375	30kPa Coll	0.217
A375	30kPa Coll	0.545
A375	30kPa Coll	0.554
A375	30kPa Coll	0.396
A375	30kPa Coll	0.61
A375	30kPa Coll	0.239
A375	30kPa Coll	0.51
A375	30kPa Coll	0.772
A375	30kPa Coll	0.673
A375	30kPa Coll	0.744
A375	30kPa Coll	0.645
A375	30kPa Coll	0.973
A375	30kPa Coll	0.477
A375	30kPa Coll	0.559
A375	30kPa Coll	0.83
A375	30kPa Coll	0.723
A375	30kPa Coll	0.613
A375	30kPa Coll	0.526
A375	30kPa Coll	0.836
A375	30kPa Coll	0.782
A375	30kPa Coll	0.681
A375	30kPa Coll	0.548
A375	30kPa Coll	0.686
A375	30kPa Coll	0.792
A375	30kPa Coll	0.541
A375	30kPa Coll	0.736
A375	30kPa Coll	0.56
A375	30kPa Coll	0.556
A375	30kPa Coll	0.47
A375	30kPa Coll	0.407
A375	30kPa Coll	0.704
A375	30kPa Coll	0.762
A375	30kPa FN	0.974
A375	30kPa FN	0.974
A375	30kPa FN	0.676
A375	30kPa FN	0.571
A375	30kPa FN	0.53
A375	30kPa FN	0.963
A375	30kPa FN	0.607
A375	30kPa FN	0.752
A375	30kPa FN	0.682
A375	30kPa FN	0.964
A375	30kPa FN	0.901
A375	30kPa FN	0.646
A375	30kPa FN	0.777
A375	30kPa FN	0.565
A375	30kPa FN	0.447
A375	30kPa FN	0.804
A375	30kPa FN	0.479
A375	30kPa FN	0.558
A375	30kPa FN	0.569
A375	30kPa FN	0.425
A375	30kPa FN	0.698
A375	30kPa FN	0.584
A375	30kPa FN	0.599
A375	30kPa FN	0.717
A375	30kPa FN	0.769
A375	30kPa FN	0.636
A375	30kPa FN	0.962
A375	30kPa FN	0.608
A375	30kPa FN	0.575
A375	30kPa FN	0.573
A375	30kPa FN	0.625
A375	30kPa FN	0.791
A375	30kPa FN	0.497
A375	30kPa FN	0.711
A375	30kPa FN	0.493
A375	30kPa FN	0.455
A375	30kPa FN	0.974
A375	30kPa FN	0.968
A375	30kPa FN	0.62
A375	30kPa FN	0.647
A375	30kPa FN	0.919
A375	30kPa FN	0.952
A375	30kPa FN	0.26
A375	30kPa FN	0.474
A375	30kPa FN	0.961
A375	30kPa FN	0.588
A375	30kPa FN	0.452
A375	30kPa FN	0.932
A375	30kPa FN	0.74
A375	30kPa FN	0.958
A375	30kPa FN	0.965
A375	30kPa FN	0.855
A375	30kPa FN	0.803
A375	30kPa FN	0.512
A375	30kPa FN	0.965
A375	30kPa FN	0.962
A375	30kPa FN	0.968
A375	30kPa FN	0.658
A375	30kPa FN	0.675
A375	30kPa FN	0.568
A375	30kPa FN	0.935
A375	30kPa FN	0.587
A375	30kPa FN	0.403
A375	30kPa FN	0.968
A375	30kPa FN	0.944
A375	30kPa FN	0.765
A375	30kPa FN	0.95
A375	30kPa FN	0.922
A375	30kPa FN	0.852
A375	30kPa FN	0.931
A375	30kPa FN	0.906
A375	30kPa FN	0.961
A375	30kPa FN	0.838
A375	30kPa FN	0.97
A375	30kPa FN	0.973
A375	30kPa FN	0.436
A375	30kPa FN	0.444
A375	30kPa FN	0.493
A375	30kPa FN	0.459
A375	30kPa FN	0.593
A375	30kPa FN	0.702
A375	30kPa FN	0.633
A375	30kPa FN	0.66
A375	30kPa FN	0.705
A375	30kPa FN	0.637
A375	30kPa FN	0.589
A375	30kPa FN	0.494
A375	30kPa FN	0.692
A375	30kPa FN	0.972
A375	30kPa FN	0.635
A375	30kPa FN	0.732
A375	30kPa FN	0.566
A375	30kPa FN	0.372
A375	30kPa FN	0.753
A375	30kPa FN	0.445
A375	30kPa FN	0.694
A375	30kPa FN	0.353
A375	30kPa FN	0.552
A375	30kPa FN	0.695
A375	30kPa FN	0.628
A375	HA Coll	0.975
A375	HA Coll	0.889
A375	HA Coll	0.641
A375	HA Coll	0.967
A375	HA Coll	0.514
A375	HA Coll	0.676
A375	HA Coll	0.781
A375	HA Coll	0.967
A375	HA Coll	0.626
A375	HA Coll	0.789
A375	HA Coll	0.799
A375	HA Coll	0.876
A375	HA Coll	0.422
A375	HA Coll	0.459
A375	HA Coll	0.737
A375	HA Coll	0.94
A375	HA Coll	0.625
A375	HA Coll	0.524
A375	HA Coll	0.617
A375	HA Coll	0.954
A375	HA Coll	0.365
A375	HA Coll	0.702
A375	HA Coll	0.979
A375	HA Coll	0.966
A375	HA Coll	0.696
A375	HA Coll	0.965
A375	HA Coll	0.827
A375	HA Coll	0.963
A375	HA Coll	0.671
A375	HA Coll	0.486
A375	HA Coll	0.568
A375	HA Coll	0.568
A375	HA Coll	0.969
A375	HA Coll	0.71
A375	HA Coll	0.968
A375	HA Coll	0.965
A375	HA Coll	0.715
A375	HA Coll	0.532
A375	HA Coll	0.966
A375	HA Coll	0.967
A375	HA Coll	0.701
A375	HA Coll	0.614
A375	HA Coll	0.732
A375	HA Coll	0.578
A375	HA Coll	0.401
A375	HA Coll	0.667
A375	HA Coll	0.502
A375	HA Coll	0.843
A375	HA Coll	0.719
A375	HA Coll	0.846
A375	HA Coll	0.525
A375	HA Coll	0.501
A375	HA Coll	0.815
A375	HA Coll	0.98
A375	HA Coll	0.689
A375	HA Coll	0.806
A375	HA Coll	0.588
A375	HA Coll	0.385
A375	HA Coll	0.646
A375	HA Coll	0.77
A375	HA Coll	0.667
A375	HA Coll	0.772
A375	HA Coll	0.49
A375	HA Coll	0.614
A375	HA Coll	0.545
A375	HA Coll	0.616
A375	HA Coll	0.685
A375	HA Coll	0.886
A375	HA Coll	0.632
A375	HA Coll	0.521
A375	HA Coll	0.846
A375	HA Coll	0.962
A375	HA Coll	0.918
A375	HA Coll	0.724
A375	HA Coll	0.777
A375	HA Coll	0.665
A375	HA Coll	0.694
A375	HA Coll	0.733
A375	HA Coll	0.795
A375	HA Coll	0.622
A375	HA Coll	0.626
A375	HA Coll	0.667
A375	HA Coll	0.71
A375	HA Coll	0.943
A375	HA Coll	0.605
A375	HA Coll	0.95
A375	HA Coll	0.712
A375	HA Coll	0.597
A375	HA Coll	0.955
A375	HA Coll	0.944
A375	HA Coll	0.686
A375	HA Coll	0.624
A375	HA Coll	0.648
A375	HA Coll	0.789
A375	HA Coll	0.548
A375	HA Coll	0.638
A375	HA Coll	0.968
A375	HA Coll	0.957
A375	HA Coll	0.679
A375	HA Coll	0.763
A375	HA FN	0.629
A375	HA FN	0.693
A375	HA FN	0.616
A375	HA FN	0.683
A375	HA FN	0.815
A375	HA FN	0.839
A375	HA FN	0.63
A375	HA FN	0.765
A375	HA FN	0.973
A375	HA FN	0.737
A375	HA FN	0.747
A375	HA FN	0.801
A375	HA FN	0.851
A375	HA FN	0.803
A375	HA FN	0.787
A375	HA FN	0.837
A375	HA FN	0.959
A375	HA FN	0.855
A375	HA FN	0.733
A375	HA FN	0.654
A375	HA FN	0.969
A375	HA FN	0.797
A375	HA FN	0.288
A375	HA FN	0.47
A375	HA FN	0.526
A375	HA FN	0.728
A375	HA FN	0.797
A375	HA FN	0.957
A375	HA FN	0.984
A375	HA FN	0.606
A375	HA FN	0.63
A375	HA FN	0.699
A375	HA FN	0.814
A375	HA FN	0.824
A375	HA FN	0.656
A375	HA FN	0.476
A375	HA FN	0.678
A375	HA FN	0.793
A375	HA FN	0.614
A375	HA FN	0.963
A375	HA FN	0.747
A375	HA FN	0.659
A375	HA FN	0.741
A375	HA FN	0.701
A375	HA FN	0.486
A375	HA FN	0.772
A375	HA FN	0.739
A375	HA FN	0.644
A375	HA FN	0.669
A375	HA FN	0.571
A375	HA FN	0.746
A375	HA FN	0.722
A375	HA FN	0.856
A375	HA FN	0.888
A375	HA FN	0.697
A375	HA FN	0.588
A375	HA FN	0.731
A375	HA FN	0.605
A375	HA FN	0.525
A375	HA FN	0.629
A375	HA FN	0.617
A375	HA FN	0.772
A375	HA FN	0.872
A375	HA FN	0.754
A375	HA FN	0.599
A375	HA FN	0.972
A375	HA FN	0.764
A375	HA FN	0.631
A375	HA FN	0.959
A375	HA FN	0.588
A375	HA FN	0.606
A375	HA FN	0.635
A375	HA FN	0.972
A375	HA FN	0.698
A375	HA FN	0.945
A375	HA FN	0.607
A375	HA FN	0.663
A375	HA FN	0.655
A375	HA FN	0.723
A375	HA FN	0.699
A375	HA FN	0.476
A375	HA FN	0.697
A375	HA FN	0.644
A375	HA FN	0.677
A375	HA FN	0.615
A375	HA FN	0.587
A375	HA FN	0.692
A375	HA FN	0.694
A375	HA FN	0.672
A375	HA FN	0.761
A375	HA FN	0.707
A375	HA FN	0.956
A375	HA FN	0.816
A375	HA FN	0.704
A375	HA FN	0.505
A375	HA FN	0.712
A375	HA FN	0.7
A375	HA FN	0.962
A375	HA FN	0.587
A375	HA FN	0.666
A375	Glass	0.595
A375	Glass	0.515
A375	Glass	0.399
A375	Glass	0.617
A375	Glass	0.899
A375	Glass	0.616
A375	Glass	0.563
A375	Glass	0.502
A375	Glass	0.691
A375	Glass	0.964
A375	Glass	0.581
A375	Glass	0.721
A375	Glass	0.607
A375	Glass	0.975
A375	Glass	0.57
A375	Glass	0.795
A375	Glass	0.639
A375	Glass	0.65
A375	Glass	0.609
A375	Glass	0.632
A375	Glass	0.633
A375	Glass	0.557
A375	Glass	0.718
A375	Glass	0.498
A375	Glass	0.783
A375	Glass	0.584
A375	Glass	0.866
A375	Glass	0.709
A375	Glass	0.68
A375	Glass	0.669
A375	Glass	0.89
A375	Glass	0.512
A375	Glass	0.713
A375	Glass	0.485
A375	Glass	0.661
A375	Glass	0.709
A375	Glass	0.914
A375	Glass	0.97
A375	Glass	0.765
A375	Glass	0.667
A375	Glass	0.506
A375	Glass	0.81
A375	Glass	0.857
A375	Glass	0.567
A375	Glass	0.628
A375	Glass	0.635
A375	Glass	0.74
A375	Glass	0.656
A375	Glass	0.965
A375	Glass	0.468
A375	Glass	0.968
A375	Glass	0.774
A375	Glass	0.51
A375	Glass	0.474
A375	Glass	0.631
A375	Glass	0.679
A375	Glass	0.651
A375	Glass	0.966
A375	Glass	0.794
A375	Glass	0.754
A375	Glass	0.657
A375	Glass	0.68
A375	Glass	0.768
A375	Glass	0.893
A375	Glass	0.545
A375	Glass	0.739
A375	Glass	0.483
A375	Glass	0.629
A375	Glass	0.742
A375	Glass	0.667
A375	Glass	0.677
A375	Glass	0.626
A375	Glass	0.852
A375	Glass	0.612
A375	Glass	0.776
A375	Glass	0.913
A375	Glass	0.598
A375	Glass	0.783
A375	Glass	0.806
A375	Glass	0.747
A375	Glass	0.763
A375	Glass	0.648
A375	Glass	0.585
A375	Glass	0.57
A375	Glass	0.683
A375	Glass	0.537
A375	Glass	0.63
A375	Glass	0.692
A375	Glass	0.682
A375	Glass	0.414
A375	Glass	0.8
A375	Glass	0.531
A375	Glass	0.725
A375	Glass	0.8
A375	Glass	0.585
A375	Glass	0.55
A375	Glass	0.632
A375	Glass	0.581
A375	Glass	0.687
A375	Glass	0.528
WM266-4	500Pa Coll	0.819
WM266-4	500Pa Coll	0.783
WM266-4	500Pa Coll	0.323
WM266-4	500Pa Coll	0.657
WM266-4	500Pa Coll	0.308
WM266-4	500Pa Coll	0.729
WM266-4	500Pa Coll	0.876
WM266-4	500Pa Coll	0.703
WM266-4	500Pa Coll	0.686
WM266-4	500Pa Coll	0.746
WM266-4	500Pa Coll	0.754
WM266-4	500Pa Coll	0.329
WM266-4	500Pa Coll	0.725
WM266-4	500Pa Coll	0.612
WM266-4	500Pa Coll	0.839
WM266-4	500Pa Coll	0.822
WM266-4	500Pa Coll	0.783
WM266-4	500Pa Coll	0.775
WM266-4	500Pa Coll	0.798
WM266-4	500Pa Coll	0.802
WM266-4	500Pa Coll	0.76
WM266-4	500Pa Coll	0.737
WM266-4	500Pa Coll	0.178
WM266-4	500Pa Coll	0.666
WM266-4	500Pa Coll	0.85
WM266-4	500Pa Coll	0.599
WM266-4	500Pa Coll	0.529
WM266-4	500Pa Coll	0.567
WM266-4	500Pa Coll	0.888
WM266-4	500Pa Coll	0.125
WM266-4	500Pa Coll	0.803
WM266-4	500Pa Coll	0.658
WM266-4	500Pa Coll	0.846
WM266-4	500Pa Coll	0.76
WM266-4	500Pa Coll	0.797
WM266-4	500Pa Coll	0.916
WM266-4	500Pa Coll	0.8
WM266-4	500Pa Coll	0.743
WM266-4	500Pa Coll	0.825
WM266-4	500Pa Coll	0.783
WM266-4	500Pa Coll	0.804
WM266-4	500Pa Coll	0.735
WM266-4	500Pa Coll	0.544
WM266-4	500Pa Coll	0.811
WM266-4	500Pa Coll	0.913
WM266-4	500Pa Coll	0.808
WM266-4	500Pa Coll	0.771
WM266-4	500Pa Coll	0.662
WM266-4	500Pa Coll	0.843
WM266-4	500Pa Coll	0.813
WM266-4	500Pa Coll	0.929
WM266-4	500Pa Coll	0.896
WM266-4	500Pa Coll	0.76
WM266-4	500Pa Coll	0.867
WM266-4	500Pa Coll	0.932
WM266-4	500Pa Coll	0.639
WM266-4	500Pa Coll	0.963
WM266-4	500Pa Coll	0.698
WM266-4	500Pa Coll	0.8
WM266-4	500Pa Coll	0.667
WM266-4	500Pa Coll	0.519
WM266-4	500Pa Coll	0.811
WM266-4	500Pa Coll	0.581
WM266-4	500Pa Coll	0.927
WM266-4	500Pa Coll	0.923
WM266-4	500Pa Coll	0.868
WM266-4	500Pa Coll	0.912
WM266-4	500Pa Coll	0.896
WM266-4	500Pa Coll	0.271
WM266-4	500Pa Coll	0.639
WM266-4	500Pa Coll	0.897
WM266-4	500Pa Coll	0.935
WM266-4	500Pa Coll	0.813
WM266-4	500Pa Coll	0.665
WM266-4	500Pa Coll	0.852
WM266-4	500Pa Coll	0.901
WM266-4	500Pa Coll	0.859
WM266-4	500Pa Coll	0.927
WM266-4	500Pa Coll	0.738
WM266-4	500Pa Coll	0.86
WM266-4	500Pa Coll	0.857
WM266-4	500Pa Coll	0.463
WM266-4	500Pa Coll	0.873
WM266-4	500Pa Coll	0.922
WM266-4	500Pa Coll	0.904
WM266-4	500Pa Coll	0.913
WM266-4	500Pa Coll	0.871
WM266-4	500Pa Coll	0.926
WM266-4	500Pa Coll	0.934
WM266-4	500Pa Coll	0.935
WM266-4	500Pa Coll	0.904
WM266-4	500Pa Coll	0.792
WM266-4	500Pa Coll	0.605
WM266-4	500Pa Coll	0.2
WM266-4	500Pa Coll	0.726
WM266-4	500Pa Coll	0.549
WM266-4	500Pa Coll	0.798
WM266-4	500Pa Coll	0.888
WM266-4	500Pa Coll	0.934
WM266-4	500Pa Coll	0.941
WM266-4	500Pa FN	0.683
WM266-4	500Pa FN	0.494
WM266-4	500Pa FN	0.837
WM266-4	500Pa FN	0.755
WM266-4	500Pa FN	0.642
WM266-4	500Pa FN	0.803
WM266-4	500Pa FN	0.565
WM266-4	500Pa FN	0.616
WM266-4	500Pa FN	0.254
WM266-4	500Pa FN	0.615
WM266-4	500Pa FN	0.405
WM266-4	500Pa FN	0.776
WM266-4	500Pa FN	0.763
WM266-4	500Pa FN	0.878
WM266-4	500Pa FN	0.855
WM266-4	500Pa FN	0.832
WM266-4	500Pa FN	0.587
WM266-4	500Pa FN	0.358
WM266-4	500Pa FN	0.848
WM266-4	500Pa FN	0.885
WM266-4	500Pa FN	0.852
WM266-4	500Pa FN	0.817
WM266-4	500Pa FN	0.821
WM266-4	500Pa FN	0.846
WM266-4	500Pa FN	0.906
WM266-4	500Pa FN	0.814
WM266-4	500Pa FN	0.873
WM266-4	500Pa FN	0.776
WM266-4	500Pa FN	0.921
WM266-4	500Pa FN	0.804
WM266-4	500Pa FN	0.585
WM266-4	500Pa FN	0.724
WM266-4	500Pa FN	0.753
WM266-4	500Pa FN	0.713
WM266-4	500Pa FN	0.612
WM266-4	500Pa FN	0.698
WM266-4	500Pa FN	0.704
WM266-4	500Pa FN	0.829
WM266-4	500Pa FN	0.778
WM266-4	500Pa FN	0.534
WM266-4	500Pa FN	0.662
WM266-4	500Pa FN	0.822
WM266-4	500Pa FN	0.841
WM266-4	500Pa FN	0.731
WM266-4	500Pa FN	0.647
WM266-4	500Pa FN	0.897
WM266-4	500Pa FN	0.716
WM266-4	500Pa FN	0.603
WM266-4	500Pa FN	0.764
WM266-4	500Pa FN	0.669
WM266-4	500Pa FN	0.657
WM266-4	500Pa FN	0.89
WM266-4	500Pa FN	0.952
WM266-4	500Pa FN	0.705
WM266-4	500Pa FN	0.942
WM266-4	500Pa FN	0.885
WM266-4	500Pa FN	0.847
WM266-4	500Pa FN	0.821
WM266-4	500Pa FN	0.905
WM266-4	500Pa FN	0.623
WM266-4	500Pa FN	0.951
WM266-4	500Pa FN	0.861
WM266-4	500Pa FN	0.948
WM266-4	500Pa FN	0.854
WM266-4	500Pa FN	0.778
WM266-4	500Pa FN	0.886
WM266-4	500Pa FN	0.891
WM266-4	500Pa FN	0.783
WM266-4	500Pa FN	0.948
WM266-4	500Pa FN	0.754
WM266-4	500Pa FN	0.942
WM266-4	500Pa FN	0.63
WM266-4	500Pa FN	0.805
WM266-4	500Pa FN	0.589
WM266-4	500Pa FN	0.954
WM266-4	500Pa FN	0.927
WM266-4	500Pa FN	0.896
WM266-4	500Pa FN	0.832
WM266-4	500Pa FN	0.921
WM266-4	500Pa FN	0.935
WM266-4	500Pa FN	0.832
WM266-4	500Pa FN	0.961
WM266-4	500Pa FN	0.79
WM266-4	500Pa FN	0.925
WM266-4	500Pa FN	0.938
WM266-4	500Pa FN	0.938
WM266-4	500Pa FN	0.748
WM266-4	500Pa FN	0.687
WM266-4	500Pa FN	0.925
WM266-4	500Pa FN	0.936
WM266-4	500Pa FN	0.71
WM266-4	500Pa FN	0.915
WM266-4	500Pa FN	0.861
WM266-4	500Pa FN	0.872
WM266-4	500Pa FN	0.851
WM266-4	500Pa FN	0.935
WM266-4	500Pa FN	0.925
WM266-4	500Pa FN	0.866
WM266-4	500Pa FN	0.844
WM266-4	500Pa FN	0.79
WM266-4	30kPa Coll	0.8
WM266-4	30kPa Coll	0.921
WM266-4	30kPa Coll	0.643
WM266-4	30kPa Coll	0.876
WM266-4	30kPa Coll	0.795
WM266-4	30kPa Coll	0.531
WM266-4	30kPa Coll	0.315
WM266-4	30kPa Coll	0.879
WM266-4	30kPa Coll	0.808
WM266-4	30kPa Coll	0.906
WM266-4	30kPa Coll	0.504
WM266-4	30kPa Coll	0.913
WM266-4	30kPa Coll	0.763
WM266-4	30kPa Coll	0.507
WM266-4	30kPa Coll	0.356
WM266-4	30kPa Coll	0.723
WM266-4	30kPa Coll	0.634
WM266-4	30kPa Coll	0.795
WM266-4	30kPa Coll	0.907
WM266-4	30kPa Coll	0.872
WM266-4	30kPa Coll	0.705
WM266-4	30kPa Coll	0.872
WM266-4	30kPa Coll	0.612
WM266-4	30kPa Coll	0.932
WM266-4	30kPa Coll	0.741
WM266-4	30kPa Coll	0.722
WM266-4	30kPa Coll	0.641
WM266-4	30kPa Coll	0.633
WM266-4	30kPa Coll	0.64
WM266-4	30kPa Coll	0.578
WM266-4	30kPa Coll	0.487
WM266-4	30kPa Coll	0.835
WM266-4	30kPa Coll	0.517
WM266-4	30kPa Coll	0.65
WM266-4	30kPa Coll	0.559
WM266-4	30kPa Coll	0.524
WM266-4	30kPa Coll	0.877
WM266-4	30kPa Coll	0.692
WM266-4	30kPa Coll	0.74
WM266-4	30kPa Coll	0.726
WM266-4	30kPa Coll	0.605
WM266-4	30kPa Coll	0.664
WM266-4	30kPa Coll	0.198
WM266-4	30kPa Coll	0.333
WM266-4	30kPa Coll	0.251
WM266-4	30kPa Coll	0.347
WM266-4	30kPa Coll	0.159
WM266-4	30kPa Coll	0.798
WM266-4	30kPa Coll	0.908
WM266-4	30kPa Coll	0.764
WM266-4	30kPa Coll	0.859
WM266-4	30kPa Coll	0.96
WM266-4	30kPa Coll	0.948
WM266-4	30kPa Coll	0.715
WM266-4	30kPa Coll	0.719
WM266-4	30kPa Coll	0.9
WM266-4	30kPa Coll	0.873
WM266-4	30kPa Coll	0.894
WM266-4	30kPa Coll	0.963
WM266-4	30kPa Coll	0.86
WM266-4	30kPa Coll	0.959
WM266-4	30kPa Coll	0.776
WM266-4	30kPa Coll	0.946
WM266-4	30kPa Coll	0.304
WM266-4	30kPa Coll	0.32
WM266-4	30kPa Coll	0.899
WM266-4	30kPa Coll	0.866
WM266-4	30kPa Coll	0.645
WM266-4	30kPa Coll	0.274
WM266-4	30kPa Coll	0.216
WM266-4	30kPa Coll	0.647
WM266-4	30kPa Coll	0.664
WM266-4	30kPa Coll	0.798
WM266-4	30kPa Coll	0.874
WM266-4	30kPa Coll	0.802
WM266-4	30kPa Coll	0.937
WM266-4	30kPa Coll	0.954
WM266-4	30kPa Coll	0.308
