cl_id	sub_id	motility
WM266-4	30kPa FN	49.205263
WM266-4	30kPa FN	20.96918
WM266-4	30kPa FN	21.071122
WM266-4	30kPa FN	43.454476
WM266-4	30kPa FN	34.455133
WM266-4	30kPa FN	5.11524
WM266-4	30kPa FN	35.272268
WM266-4	30kPa FN	30.354793
WM266-4	30kPa FN	33.538936
WM266-4	30kPa FN	40.42522
WM266-4	30kPa FN	34.044123
WM266-4	30kPa FN	27.624983
WM266-4	30kPa FN	29.390597
WM266-4	30kPa FN	26.160359
WM266-4	30kPa FN	27.817992
WM266-4	30kPa FN	12.531956
WM266-4	30kPa FN	22.100127
WM266-4	30kPa FN	30.634435
WM266-4	30kPa FN	12.74844
WM266-4	30kPa FN	21.218807
WM266-4	30kPa FN	35.800362
WM266-4	30kPa FN	36.705325
WM266-4	30kPa FN	8.434165
WM266-4	30kPa FN	32.021714
WM266-4	30kPa FN	27.686836
WM266-4	30kPa FN	30.390468
WM266-4	30kPa FN	22.836149
WM266-4	30kPa FN	26.62508
WM266-4	30kPa FN	18.763312
WM266-4	30kPa FN	68.856039
WM266-4	30kPa FN	21.209957
WM266-4	30kPa FN	4.230664
WM266-4	30kPa FN	7.939624
WM266-4	30kPa FN	8.506457
WM266-4	30kPa FN	37.602541
WM266-4	HA Coll	44.449835
WM266-4	HA Coll	59.501718
WM266-4	HA Coll	57.589021
WM266-4	HA Coll	62.541349
WM266-4	HA Coll	50.521743
WM266-4	HA Coll	36.244231
WM266-4	HA Coll	43.48335
WM266-4	HA Coll	82.44104
WM266-4	HA Coll	38.863229
WM266-4	HA Coll	55.489086
WM266-4	HA Coll	31.231821
WM266-4	HA Coll	48.988424
WM266-4	HA Coll	26.787615
WM266-4	HA Coll	85.460574
WM266-4	HA Coll	53.049739
WM266-4	HA Coll	81.574443
WM266-4	HA Coll	45.597152
WM266-4	HA Coll	39.271622
WM266-4	HA Coll	51.857849
WM266-4	HA Coll	40.525735
WM266-4	HA Coll	20.172649
WM266-4	HA Coll	46.003386
WM266-4	HA Coll	38.159129
WM266-4	HA Coll	63.019707
WM266-4	HA Coll	82.055707
WM266-4	HA Coll	39.462024
WM266-4	HA Coll	85.046515
WM266-4	HA Coll	22.22439
WM266-4	HA Coll	68.546556
WM266-4	HA Coll	9.772255
WM266-4	HA Coll	20.727732
WM266-4	HA Coll	15.627341
WM266-4	HA Coll	6.040268
WM266-4	HA Coll	9.301363
WM266-4	HA Coll	10.91438
WM266-4	HA Coll	16.550669
WM266-4	HA Coll	8.976002
WM266-4	HA Coll	3.731987
WM266-4	HA Coll	7.463973
WM266-4	HA Coll	17.88154
WM266-4	HA Coll	11.745849
WM266-4	HA Coll	11.74964
WM266-4	HA Coll	7.952707
WM266-4	HA Coll	14.981089
WM266-4	HA Coll	21.298807
WM266-4	HA Coll	14.131694
WM266-4	HA Coll	15.694986
WM266-4	HA Coll	23.104256
WM266-4	HA Coll	18.775588
WM266-4	HA Coll	15.482483
WM266-4	HA Coll	19.065764
WM266-4	HA FN	53.108374
WM266-4	HA FN	18.142843
WM266-4	HA FN	19.059095
WM266-4	HA FN	34.861578
WM266-4	HA FN	14.280279
WM266-4	HA FN	49.906549
WM266-4	HA FN	26.250913
WM266-4	HA FN	14.095934
WM266-4	HA FN	18.645926
WM266-4	HA FN	16.995948
WM266-4	HA FN	12.859279
WM266-4	HA FN	10.627411
WM266-4	HA FN	12.439198
WM266-4	HA FN	64.960077
WM266-4	HA FN	37.339369
WM266-4	HA FN	56.762622
WM266-4	HA FN	27.571787
WM266-4	HA FN	22.110234
WM266-4	HA FN	8.700696
WM266-4	HA FN	16.216431
WM266-4	HA FN	52.722331
WM266-4	HA FN	25.084949
WM266-4	HA FN	67.440506
WM266-4	HA FN	58.21729
WM266-4	HA FN	16.884388
WM266-4	HA FN	28.672225
WM266-4	HA FN	17.944847
WM266-4	HA FN	71.732368
WM266-4	HA FN	19.71942
WM266-4	HA FN	29.80861
WM266-4	HA FN	26.764326
WM266-4	HA FN	22.723593
WM266-4	HA FN	32.454122
WM266-4	HA FN	21.474989
WM266-4	HA FN	18.100775
WM266-4	HA FN	27.621412
WM266-4	HA FN	29.601342
WM266-4	HA FN	40.68926
WM266-4	HA FN	42.355886
WM266-4	HA FN	34.83421
WM266-4	HA FN	12.271278
WM266-4	HA FN	27.833464
WM266-4	HA FN	38.233384
WM266-4	HA FN	67.019487
WM266-4	HA FN	11.096658
WM266-4	HA FN	31.99172
WM266-4	HA FN	96.253398
WM266-4	HA FN	11.156132
WM266-4	HA FN	25.635669
WM266-4	HA FN	26.684837
WM266-4	HA FN	40.861184
WM266-4	Glass	48.509552
WM266-4	Glass	20.140389
WM266-4	Glass	24.345906
WM266-4	Glass	47.871874
WM266-4	Glass	28.180244
WM266-4	Glass	47.463812
WM266-4	Glass	38.270236
WM266-4	Glass	63.145052
WM266-4	Glass	32.575554
WM266-4	Glass	40.540859
WM266-4	Glass	69.005394
WM266-4	Glass	55.908189
WM266-4	Glass	55.207286
WM266-4	Glass	27.657461
WM266-4	Glass	30.714761
WM266-4	Glass	38.730394
WM266-4	Glass	56.983654
WM266-4	Glass	22.826498
WM266-4	Glass	23.152268
WM266-4	Glass	28.82299
WM266-4	Glass	28.203008
WM266-4	Glass	23.648895
WM266-4	Glass	19.885971
WM266-4	Glass	59.241088
WM266-4	Glass	23.091843
WM266-4	Glass	22.534426
WM266-4	Glass	28.553167
WM266-4	Glass	14.188198
WM266-4	Glass	28.010611
WM266-4	Glass	31.631706
WM266-4	Glass	54.883987
WM266-4	Glass	24.753289
WM266-4	Glass	12.093487
WM266-4	Glass	45.910172
WM266-4	Glass	8.446156
WM266-4	Glass	31.587025
WM266-4	Glass	28.890875
WM266-4	Glass	33.619769
WM266-4	Glass	23.333578
WM266-4	Glass	34.246349
WM266-4	Glass	32.799533
WM266-4	Glass	27.661349
WM266-4	Glass	19.019632
WM266-4	Glass	24.617466
WM266-4	Glass	46.440155
WM266-4	Glass	38.0263
WM266-4	Glass	54.392555
WM266-4	Glass	84.162512
WM266-4	Glass	37.719417
WM266-4	Glass	44.543805
RWPE-1	500Pa Coll	54.275651
RWPE-1	500Pa Coll	11.664905
RWPE-1	500Pa Coll	97.274634
RWPE-1	500Pa Coll	58.976469
RWPE-1	500Pa Coll	30.922179
RWPE-1	500Pa Coll	34.594338
RWPE-1	500Pa Coll	53.924011
RWPE-1	500Pa Coll	53.62352
RWPE-1	500Pa Coll	28.024726
RWPE-1	500Pa Coll	58.836331
RWPE-1	500Pa Coll	35.212189
RWPE-1	500Pa Coll	58.10723
RWPE-1	500Pa Coll	17.996644
RWPE-1	500Pa Coll	57.355089
RWPE-1	500Pa Coll	39.874759
RWPE-1	500Pa Coll	34.539978
RWPE-1	500Pa Coll	53.577023
RWPE-1	500Pa Coll	58.512811
RWPE-1	500Pa Coll	56.952933
RWPE-1	500Pa Coll	20.892996
RWPE-1	500Pa Coll	27.421428
RWPE-1	500Pa Coll	12.807441
RWPE-1	500Pa Coll	24.017895
RWPE-1	500Pa Coll	28.505601
RWPE-1	500Pa Coll	71.999544
RWPE-1	500Pa Coll	62.171053
RWPE-1	500Pa Coll	54.605235
RWPE-1	500Pa Coll	63.071716
RWPE-1	500Pa Coll	40.81647
RWPE-1	500Pa Coll	52.690941
RWPE-1	500Pa Coll	26.22582
RWPE-1	500Pa Coll	45.581484
RWPE-1	500Pa Coll	71.353666
RWPE-1	500Pa Coll	45.591361
RWPE-1	500Pa Coll	70.249363
RWPE-1	500Pa Coll	21.133008
RWPE-1	500Pa Coll	29.509172
RWPE-1	500Pa Coll	44.722059
RWPE-1	500Pa Coll	50.528393
RWPE-1	500Pa Coll	47.313914
RWPE-1	500Pa Coll	45.685126
RWPE-1	500Pa Coll	40.579348
RWPE-1	500Pa Coll	35.856318
RWPE-1	500Pa Coll	27.029864
RWPE-1	500Pa Coll	29.886309
RWPE-1	500Pa Coll	57.14276
RWPE-1	500Pa Coll	38.835122
RWPE-1	500Pa Coll	42.545509
RWPE-1	500Pa Coll	12.952731
RWPE-1	500Pa Coll	37.993203
RWPE-1	500Pa Coll	22.087405
RWPE-1	500Pa Coll	49.943383
RWPE-1	500Pa Coll	20.65441
RWPE-1	500Pa Coll	26.848651
RWPE-1	500Pa Coll	26.388877
RWPE-1	500Pa Coll	32.494134
RWPE-1	500Pa Coll	36.904439
RWPE-1	500Pa Coll	19.579331
RWPE-1	500Pa Coll	30.828308
RWPE-1	500Pa Coll	35.351883
RWPE-1	500Pa Coll	45.137961
RWPE-1	500Pa Coll	20.035219
RWPE-1	500Pa Coll	26.667472
RWPE-1	500Pa Coll	40.422939
RWPE-1	500Pa Coll	24.372119
RWPE-1	500Pa Coll	44.783053
RWPE-1	500Pa Coll	30.702441
RWPE-1	500Pa Coll	61.14889
RWPE-1	500Pa Coll	29.43662
RWPE-1	500Pa Coll	27.002599
RWPE-1	500Pa Coll	81.954018
RWPE-1	500Pa Coll	72.500523
RWPE-1	500Pa Coll	38.163673
RWPE-1	500Pa Coll	23.412956
RWPE-1	500Pa Coll	67.838386
RWPE-1	500Pa Coll	49.330777
RWPE-1	500Pa Coll	51.918399
RWPE-1	500Pa Coll	25.369087
RWPE-1	500Pa Coll	49.528762
RWPE-1	500Pa Coll	46.090185
RWPE-1	500Pa Coll	34.414847
RWPE-1	500Pa Coll	25.475662
RWPE-1	500Pa Coll	17.302954
RWPE-1	500Pa Coll	18.403215
RWPE-1	500Pa Coll	27.833193
RWPE-1	500Pa Coll	37.058369
RWPE-1	500Pa Coll	12.568811
RWPE-1	500Pa Coll	40.622045
RWPE-1	500Pa Coll	21.839056
RWPE-1	500Pa Coll	21.461491
RWPE-1	500Pa Coll	58.788251
RWPE-1	500Pa Coll	25.839019
RWPE-1	500Pa Coll	25.20692
RWPE-1	500Pa Coll	65.892607
RWPE-1	500Pa Coll	17.249424
RWPE-1	500Pa Coll	46.264897
RWPE-1	500Pa Coll	46.606183
RWPE-1	500Pa Coll	40.004439
RWPE-1	500Pa Coll	44.389547
RWPE-1	500Pa Coll	72.344487
RWPE-1	500Pa Coll	63.879044
RWPE-1	500Pa Coll	27.40621
RWPE-1	500Pa Coll	31.002995
RWPE-1	500Pa Coll	16.524199
RWPE-1	500Pa Coll	44.735824
RWPE-1	500Pa Coll	82.757233
RWPE-1	500Pa Coll	39.890833
RWPE-1	500Pa Coll	21.29105
RWPE-1	500Pa Coll	62.87853
RWPE-1	500Pa Coll	33.469421
RWPE-1	500Pa Coll	61.392069
RWPE-1	500Pa Coll	25.894164
RWPE-1	500Pa Coll	48.064333
RWPE-1	500Pa Coll	41.450753
RWPE-1	500Pa FN	14.389241
RWPE-1	500Pa FN	83.876837
RWPE-1	500Pa FN	42.839179
RWPE-1	500Pa FN	100.507993
RWPE-1	500Pa FN	85.367965
RWPE-1	500Pa FN	92.449404
RWPE-1	500Pa FN	34.425783
RWPE-1	500Pa FN	17.490064
RWPE-1	500Pa FN	35.0249
RWPE-1	500Pa FN	55.768238
RWPE-1	500Pa FN	37.115458
RWPE-1	500Pa FN	71.160939
RWPE-1	500Pa FN	66.640349
RWPE-1	500Pa FN	79.055973
RWPE-1	500Pa FN	43.810017
RWPE-1	500Pa FN	47.221404
RWPE-1	500Pa FN	18.230329
RWPE-1	500Pa FN	24.116997
RWPE-1	500Pa FN	35.559513
RWPE-1	500Pa FN	57.974955
RWPE-1	500Pa FN	31.998979
RWPE-1	500Pa FN	9.477396
RWPE-1	500Pa FN	22.136661
RWPE-1	500Pa FN	27.365746
RWPE-1	500Pa FN	61.395298
RWPE-1	500Pa FN	16.329276
RWPE-1	500Pa FN	63.079474
RWPE-1	500Pa FN	51.132063
RWPE-1	500Pa FN	76.63328
RWPE-1	500Pa FN	56.075741
RWPE-1	500Pa FN	72.240821
RWPE-1	500Pa FN	13.074442
RWPE-1	500Pa FN	50.490231
RWPE-1	500Pa FN	30.745871
RWPE-1	500Pa FN	25.718927
RWPE-1	500Pa FN	54.287674
RWPE-1	500Pa FN	56.961829
RWPE-1	500Pa FN	60.968337
RWPE-1	500Pa FN	116.030939
RWPE-1	500Pa FN	12.171534
RWPE-1	500Pa FN	76.523375
RWPE-1	500Pa FN	16.838215
RWPE-1	500Pa FN	17.495225
RWPE-1	500Pa FN	13.510468
RWPE-1	500Pa FN	13.042939
RWPE-1	500Pa FN	35.536151
RWPE-1	500Pa FN	95.120957
RWPE-1	500Pa FN	14.899168
RWPE-1	500Pa FN	20.642059
RWPE-1	500Pa FN	31.004733
RWPE-1	500Pa FN	95.220831
RWPE-1	500Pa FN	15.97484
RWPE-1	500Pa FN	15.98237
RWPE-1	500Pa FN	61.855074
RWPE-1	500Pa FN	60.356716
RWPE-1	500Pa FN	17.940966
RWPE-1	500Pa FN	18.74016
RWPE-1	500Pa FN	14.991256
RWPE-1	500Pa FN	10.776216
RWPE-1	500Pa FN	6.673272
RWPE-1	500Pa FN	56.483622
RWPE-1	500Pa FN	46.608975
RWPE-1	500Pa FN	75.647499
RWPE-1	500Pa FN	110.77863
RWPE-1	500Pa FN	116.65352
RWPE-1	500Pa FN	68.316457
RWPE-1	500Pa FN	58.185237
RWPE-1	500Pa FN	56.615302
RWPE-1	500Pa FN	44.87331
RWPE-1	500Pa FN	63.059941
RWPE-1	500Pa FN	70.492691
RWPE-1	500Pa FN	70.057686
RWPE-1	500Pa FN	46.568164
RWPE-1	500Pa FN	9.709955
RWPE-1	500Pa FN	14.1019
RWPE-1	500Pa FN	54.85177
RWPE-1	500Pa FN	36.326517
RWPE-1	500Pa FN	60.682582
RWPE-1	500Pa FN	43.823839
RWPE-1	500Pa FN	61.591647
RWPE-1	500Pa FN	49.15841
RWPE-1	500Pa FN	55.11006
RWPE-1	500Pa FN	90.889662
RWPE-1	500Pa FN	55.070569
RWPE-1	500Pa FN	67.451395
RWPE-1	500Pa FN	76.97581
RWPE-1	500Pa FN	63.985043
RWPE-1	500Pa FN	58.128314
RWPE-1	500Pa FN	50.583916
RWPE-1	500Pa FN	39.943369
RWPE-1	500Pa FN	23.008177
RWPE-1	500Pa FN	13.573456
RWPE-1	500Pa FN	26.78163
RWPE-1	500Pa FN	65.417482
RWPE-1	500Pa FN	71.040752
RWPE-1	500Pa FN	65.946555
RWPE-1	500Pa FN	6.430295
RWPE-1	500Pa FN	18.460794
RWPE-1	500Pa FN	10.495167
RWPE-1	500Pa FN	43.36557
RWPE-1	500Pa FN	47.097545
RWPE-1	500Pa FN	14.111816
RWPE-1	30kPa Coll	33.940907
RWPE-1	30kPa Coll	40.797488
RWPE-1	30kPa Coll	20.359857
RWPE-1	30kPa Coll	59.952534
RWPE-1	30kPa Coll	47.084113
RWPE-1	30kPa Coll	71.812418
RWPE-1	30kPa Coll	67.433381
RWPE-1	30kPa Coll	63.074306
RWPE-1	30kPa Coll	60.348047
RWPE-1	30kPa Coll	50.69911
RWPE-1	30kPa Coll	38.739413
RWPE-1	30kPa Coll	61.152195
RWPE-1	30kPa Coll	78.167489
RWPE-1	30kPa Coll	74.499928
RWPE-1	30kPa Coll	37.169747
RWPE-1	30kPa Coll	30.156884
RWPE-1	30kPa Coll	48.274352
RWPE-1	30kPa Coll	64.797892
RWPE-1	30kPa Coll	21.099908
RWPE-1	30kPa Coll	49.359919
RWPE-1	30kPa Coll	82.330817
RWPE-1	30kPa Coll	74.697032
RWPE-1	30kPa Coll	56.65435
RWPE-1	30kPa Coll	52.97668
RWPE-1	30kPa Coll	59.930942
RWPE-1	30kPa Coll	62.18314
RWPE-1	30kPa Coll	84.038777
RWPE-1	30kPa Coll	42.645891
RWPE-1	30kPa Coll	56.363821
RWPE-1	30kPa Coll	54.431648
RWPE-1	30kPa Coll	91.923739
RWPE-1	30kPa Coll	57.881169
RWPE-1	30kPa Coll	54.585682
RWPE-1	30kPa Coll	26.912099
RWPE-1	30kPa Coll	75.269612
RWPE-1	30kPa Coll	79.162991
RWPE-1	30kPa Coll	40.613439
RWPE-1	30kPa Coll	28.969419
RWPE-1	30kPa Coll	75.868683
RWPE-1	30kPa Coll	63.910431
RWPE-1	30kPa Coll	58.668883
RWPE-1	30kPa Coll	44.699122
RWPE-1	30kPa Coll	57.267596
RWPE-1	30kPa Coll	24.2096
RWPE-1	30kPa Coll	34.966916
RWPE-1	30kPa Coll	55.550298
RWPE-1	30kPa Coll	41.520184
RWPE-1	30kPa Coll	66.541127
RWPE-1	30kPa Coll	55.132402
RWPE-1	30kPa Coll	70.098803
RWPE-1	30kPa Coll	75.985304
RWPE-1	30kPa Coll	54.086647
RWPE-1	30kPa Coll	84.699422
RWPE-1	30kPa Coll	30.711144
RWPE-1	30kPa Coll	47.430852
RWPE-1	30kPa Coll	50.880776
RWPE-1	30kPa Coll	59.795351
RWPE-1	30kPa Coll	36.917641
RWPE-1	30kPa Coll	69.575858
RWPE-1	30kPa Coll	72.630058
RWPE-1	30kPa Coll	63.250307
RWPE-1	30kPa Coll	29.073153
RWPE-1	30kPa Coll	65.580865
RWPE-1	30kPa Coll	69.413667
RWPE-1	30kPa Coll	20.29623
RWPE-1	30kPa Coll	45.651973
RWPE-1	30kPa Coll	33.085614
RWPE-1	30kPa Coll	55.215671
RWPE-1	30kPa Coll	48.907296
RWPE-1	30kPa Coll	49.670487
RWPE-1	30kPa Coll	27.337958
RWPE-1	30kPa Coll	42.502908
RWPE-1	30kPa Coll	27.702153
RWPE-1	30kPa Coll	42.387637
RWPE-1	30kPa Coll	25.644353
RWPE-1	30kPa Coll	65.226093
RWPE-1	30kPa Coll	65.590017
RWPE-1	30kPa Coll	28.307477
RWPE-1	30kPa Coll	52.495384
RWPE-1	30kPa Coll	55.782445
RWPE-1	30kPa Coll	70.903794
RWPE-1	30kPa Coll	32.333592
RWPE-1	30kPa Coll	54.12667
RWPE-1	30kPa Coll	58.130052
RWPE-1	30kPa Coll	24.168178
RWPE-1	30kPa Coll	56.957747
RWPE-1	30kPa Coll	10.604636
RWPE-1	30kPa Coll	48.481282
RWPE-1	30kPa Coll	32.721164
RWPE-1	30kPa Coll	62.006834
RWPE-1	30kPa Coll	51.78219
RWPE-1	30kPa Coll	21.581278
RWPE-1	30kPa Coll	54.419184
RWPE-1	30kPa Coll	43.407898
RWPE-1	30kPa Coll	54.677719
RWPE-1	30kPa Coll	18.127545
RWPE-1	30kPa Coll	54.710347
RWPE-1	30kPa Coll	74.124081
RWPE-1	30kPa Coll	16.491957
RWPE-1	30kPa Coll	37.673112
RWPE-1	30kPa Coll	37.491496
RWPE-1	30kPa Coll	46.457676
RWPE-1	30kPa Coll	41.527266
RWPE-1	30kPa Coll	54.72152
RWPE-1	30kPa Coll	72.821241
RWPE-1	30kPa Coll	39.980302
RWPE-1	30kPa Coll	64.650461
RWPE-1	30kPa Coll	46.095349
RWPE-1	30kPa Coll	47.051701
RWPE-1	30kPa Coll	58.301461
RWPE-1	30kPa Coll	63.789185
RWPE-1	30kPa Coll	61.652138
RWPE-1	30kPa Coll	47.412413
RWPE-1	30kPa Coll	49.854136
RWPE-1	30kPa Coll	51.230565
RWPE-1	30kPa Coll	33.39687
RWPE-1	30kPa Coll	32.08888
RWPE-1	30kPa Coll	40.905552
RWPE-1	30kPa Coll	46.318202
RWPE-1	30kPa FN	61.265556
RWPE-1	30kPa FN	18.089761
RWPE-1	30kPa FN	10.760865
RWPE-1	30kPa FN	43.172325
RWPE-1	30kPa FN	58.298838
RWPE-1	30kPa FN	41.832201
RWPE-1	30kPa FN	36.725847
RWPE-1	30kPa FN	40.905081
RWPE-1	30kPa FN	55.946735
RWPE-1	30kPa FN	59.482065
RWPE-1	30kPa FN	17.390785
RWPE-1	30kPa FN	16.650627
RWPE-1	30kPa FN	94.421978
RWPE-1	30kPa FN	48.313538
RWPE-1	30kPa FN	58.71381
RWPE-1	30kPa FN	90.452539
RWPE-1	30kPa FN	34.90265
RWPE-1	30kPa FN	98.120668
RWPE-1	30kPa FN	63.230615
RWPE-1	30kPa FN	33.999559
RWPE-1	30kPa FN	58.693515
RWPE-1	30kPa FN	4.997625
RWPE-1	30kPa FN	12.411177
RWPE-1	30kPa FN	59.83063
RWPE-1	30kPa FN	65.831176
RWPE-1	30kPa FN	73.819394
RWPE-1	30kPa FN	59.565247
RWPE-1	30kPa FN	74.600458
RWPE-1	30kPa FN	90.639666
RWPE-1	30kPa FN	99.149353
RWPE-1	30kPa FN	79.999121
RWPE-1	30kPa FN	63.521301
RWPE-1	30kPa FN	15.438857
RWPE-1	30kPa FN	61.217995
RWPE-1	30kPa FN	62.291432
RWPE-1	30kPa FN	52.112494
RWPE-1	30kPa FN	51.341907
RWPE-1	30kPa FN	25.409644
RWPE-1	30kPa FN	71.312814
RWPE-1	30kPa FN	104.347435
RWPE-1	30kPa FN	79.433596
RWPE-1	30kPa FN	18.877001
RWPE-1	30kPa FN	70.567004
RWPE-1	30kPa FN	57.570036
RWPE-1	30kPa FN	54.707942
RWPE-1	30kPa FN	80.165761
RWPE-1	30kPa FN	24.809376
RWPE-1	30kPa FN	26.693279
RWPE-1	30kPa FN	96.030243
RWPE-1	30kPa FN	54.963218
RWPE-1	30kPa FN	53.437221
RWPE-1	30kPa FN	19.155762
RWPE-1	30kPa FN	59.016915
RWPE-1	30kPa FN	43.041368
RWPE-1	30kPa FN	83.870281
RWPE-1	30kPa FN	48.788526
RWPE-1	30kPa FN	61.209922
RWPE-1	30kPa FN	71.534301
RWPE-1	30kPa FN	82.01189
RWPE-1	30kPa FN	62.061705
RWPE-1	30kPa FN	66.086413
RWPE-1	30kPa FN	86.546627
RWPE-1	30kPa FN	87.570293
RWPE-1	30kPa FN	50.749531
RWPE-1	30kPa FN	58.224344
RWPE-1	30kPa FN	62.817037
RWPE-1	30kPa FN	59.628577
RWPE-1	30kPa FN	7.938542
RWPE-1	30kPa FN	60.181389
RWPE-1	30kPa FN	32.234755
RWPE-1	30kPa FN	62.81414
RWPE-1	30kPa FN	62.851529
RWPE-1	30kPa FN	30.636044
RWPE-1	30kPa FN	51.274956
RWPE-1	30kPa FN	33.808122
RWPE-1	30kPa FN	48.081316
RWPE-1	30kPa FN	26.869216
RWPE-1	30kPa FN	28.976824
RWPE-1	30kPa FN	15.935966
RWPE-1	30kPa FN	78.083884
RWPE-1	30kPa FN	59.091761
RWPE-1	30kPa FN	71.646921
RWPE-1	30kPa FN	73.810492
RWPE-1	30kPa FN	85.20016
RWPE-1	30kPa FN	45.58061
RWPE-1	30kPa FN	16.250777
RWPE-1	30kPa FN	52.608093
RWPE-1	30kPa FN	50.534651
RWPE-1	30kPa FN	52.553076
RWPE-1	30kPa FN	68.351695
RWPE-1	30kPa FN	63.49835
RWPE-1	30kPa FN	42.524176
RWPE-1	30kPa FN	92.977069
RWPE-1	30kPa FN	57.939064
RWPE-1	30kPa FN	7.38255
RWPE-1	30kPa FN	73.140263
RWPE-1	30kPa FN	29.918735
RWPE-1	30kPa FN	75.613796
RWPE-1	30kPa FN	16.932815
RWPE-1	30kPa FN	18.482499
RWPE-1	30kPa FN	38.462671
RWPE-1	30kPa FN	45.286923
RWPE-1	30kPa FN	36.228722
RWPE-1	30kPa FN	59.123673
RWPE-1	30kPa FN	97.294139
RWPE-1	30kPa FN	31.479262
RWPE-1	30kPa FN	27.314169
RWPE-1	30kPa FN	63.690934
RWPE-1	30kPa FN	37.100034
RWPE-1	HA Coll	14.750761
RWPE-1	HA Coll	12.195509
RWPE-1	HA Coll	14.770709
RWPE-1	HA Coll	7.759431
RWPE-1	HA Coll	6.658261
RWPE-1	HA Coll	10.503545
RWPE-1	HA Coll	24.314865
RWPE-1	HA Coll	8.195631
RWPE-1	HA Coll	9.730699
RWPE-1	HA Coll	13.690285
RWPE-1	HA Coll	13.13101
RWPE-1	HA Coll	18.537239
RWPE-1	HA Coll	17.567332
RWPE-1	HA Coll	9.180864
RWPE-1	HA Coll	12.141514
RWPE-1	HA Coll	12.541783
RWPE-1	HA Coll	5.527562
RWPE-1	HA Coll	10.484844
RWPE-1	HA Coll	23.0133
RWPE-1	HA Coll	8.72614
RWPE-1	HA Coll	12.268214
RWPE-1	HA Coll	8.710543
RWPE-1	HA Coll	9.939896
RWPE-1	HA Coll	5.735179
RWPE-1	HA Coll	15.408303
RWPE-1	HA Coll	20.941843
RWPE-1	HA Coll	7.703831
RWPE-1	HA Coll	7.77263
RWPE-1	HA Coll	14.674209
RWPE-1	HA Coll	17.48632
RWPE-1	HA Coll	12.001142
RWPE-1	HA Coll	11.767003
RWPE-1	HA Coll	4.995419
RWPE-1	HA Coll	6.397482
RWPE-1	HA Coll	16.854675
RWPE-1	HA Coll	10.280005
RWPE-1	HA Coll	14.073678
RWPE-1	HA Coll	11.814321
RWPE-1	HA Coll	10.860758
RWPE-1	HA Coll	14.73053
RWPE-1	HA Coll	13.808376
RWPE-1	HA Coll	15.742335
RWPE-1	HA Coll	12.715746
RWPE-1	HA Coll	13.113318
RWPE-1	HA Coll	10.110399
RWPE-1	HA Coll	15.005419
RWPE-1	HA Coll	14.290586
RWPE-1	HA Coll	13.433208
RWPE-1	HA Coll	16.835539
RWPE-1	HA Coll	13.581046
RWPE-1	HA Coll	23.689998
RWPE-1	HA Coll	12.009193
RWPE-1	HA Coll	14.806805
RWPE-1	HA Coll	17.95545
RWPE-1	HA Coll	10.028659
RWPE-1	HA Coll	8.688002
RWPE-1	HA Coll	10.421208
RWPE-1	HA Coll	11.210671
RWPE-1	HA Coll	14.784429
RWPE-1	HA Coll	23.93735
RWPE-1	HA Coll	10.5916
RWPE-1	HA Coll	26.112968
RWPE-1	HA Coll	11.237979
RWPE-1	HA Coll	12.803751
RWPE-1	HA Coll	7.876556
RWPE-1	HA Coll	11.787354
RWPE-1	HA Coll	21.382852
RWPE-1	HA Coll	34.359441
RWPE-1	HA Coll	26.361478
RWPE-1	HA Coll	10.567752
RWPE-1	HA Coll	13.164302
RWPE-1	HA Coll	8.469787
RWPE-1	HA Coll	7.893104
RWPE-1	HA Coll	18.918247
RWPE-1	HA Coll	1.421499
RWPE-1	HA Coll	12.720173
RWPE-1	HA Coll	18.106055
RWPE-1	HA Coll	16.751839
RWPE-1	HA Coll	19.775093
RWPE-1	HA Coll	14.495535
RWPE-1	HA Coll	15.401617
RWPE-1	HA Coll	15.991335
RWPE-1	HA Coll	14.260566
RWPE-1	HA Coll	9.206033
RWPE-1	HA Coll	11.36502
RWPE-1	HA Coll	6.514837
RWPE-1	HA Coll	13.214091
RWPE-1	HA Coll	12.517704
RWPE-1	HA Coll	3.57392
RWPE-1	HA Coll	10.685107
RWPE-1	HA Coll	8.501412
RWPE-1	HA Coll	6.185899
RWPE-1	HA Coll	15.695768
RWPE-1	HA Coll	14.990343
RWPE-1	HA Coll	9.217026
RWPE-1	HA Coll	26.523201
RWPE-1	HA Coll	18.197298
RWPE-1	HA Coll	7.543191
RWPE-1	HA Coll	9.514509
RWPE-1	HA Coll	15.123215
RWPE-1	HA Coll	21.128242
RWPE-1	HA Coll	7.068623
RWPE-1	HA Coll	7.585755
RWPE-1	HA Coll	5.352632
RWPE-1	HA Coll	11.547303
RWPE-1	HA Coll	23.049076
RWPE-1	HA Coll	18.346784
RWPE-1	HA Coll	11.220697
RWPE-1	HA FN	5.783915
RWPE-1	HA FN	0.0
RWPE-1	HA FN	15.901899
RWPE-1	HA FN	10.99801
RWPE-1	HA FN	14.849214
RWPE-1	HA FN	6.525896
RWPE-1	HA FN	13.32716
RWPE-1	HA FN	38.135874
RWPE-1	HA FN	23.071219
RWPE-1	HA FN	9.278225
RWPE-1	HA FN	29.907371
RWPE-1	HA FN	23.518712
RWPE-1	HA FN	5.076842
RWPE-1	HA FN	2.348993
RWPE-1	HA FN	25.782058
RWPE-1	HA FN	3.099352
RWPE-1	HA FN	0.0
RWPE-1	HA FN	11.052006
